year,month,day,price,downpmt,monthdue,payment_left,monthly_payment,pmttype,credit_score,age,gender,default
2020,4,3,1513.68,150,5.83,1363.68,233.9073756,1,0,4,1,1
2020,8,14,1411.28,85,5.72,1326.28,231.8671329,1,0,4,1,1
2020,8,13,469.73,469.73,9,0,0,1,6,4,1,0
2020,9,5,2041.56,150,2.75,1891.56,687.84,5,0,4,2,0
2020,5,19,1179,50,2.75,1129,410.5454545,3,0,4,2,0
2020,7,14,489,244.5,10,244.5,24.45,1,0,4,1,0
2020,2,5,1744.08,105,2.75,1639.08,596.0290909,5,0,4,2,0
2020,9,22,1298.61,206,2.75,1092.61,397.3127273,4,1,4,2,0
2020,12,6,1295.54,1295.54,6,0,0,1,0,4,1,0
2020,9,9,1435.03,1435.03,11,0,0,1,0,4,2,0
2020,4,23,469,100,12,369,30.75,4,0,4,1,0
2020,11,20,1108,60,5.5,1048,190.5454545,1,1,4,2,0
2020,4,22,2262,175,2.75,2087,758.9090909,1,1,4,2,0
2020,11,13,2262,175,2.75,2087,758.9090909,1,3,4,1,0
2020,1,9,149,149,11,0,0,1,8,4,2,0
2020,5,15,1198,71,4,1127,281.75,1,2,4,2,1
2020,2,19,459.03,459.03,10,0,0,1,0,4,1,0
2020,11,13,489,489,9,0,0,1,1,4,2,0
2020,1,14,491.68,232.67,8,259.01,32.37625,1,0,4,1,0
2020,12,23,1192,1192,6,0,0,1,0,4,2,0
2020,10,11,2686,2686,6,0,0,1,0,4,2,0
2020,2,16,99,99,10,0,0,1,2,4,1,0
2020,2,22,918.06,80,40.66,838.06,20.61141171,1,5,4,2,0
2020,6,14,1407.68,125,6,1282.68,213.78,4,0,4,2,0
2020,8,20,918.06,300,34,618.06,18.17823529,1,7,4,2,0
2020,10,22,1328,100,5.5,1228,223.2727273,1,0,4,2,1
2020,1,22,1128,1128,6,0,0,1,0,4,2,0
2020,4,13,1715.43,1715.43,6,0,0,1,6,4,2,0
2020,4,6,981.98,100,15,881.98,58.79866667,1,0,4,2,0
2020,5,16,1895.84,15,2.9,1880.84,648.5655172,1,1,4,2,1
2020,8,22,1640.08,300,5.5,1340.08,243.6509091,1,0,4,2,0
2020,7,3,1758,10,8,1748,218.5,1,0,4,1,1
2020,7,3,897,897,10.5,0,0,1,1,4,1,0
2020,4,21,1281.86,10,2.75,1271.86,462.4945455,5,0,4,2,0
2020,11,17,1414.32,100,6,1314.32,219.0533333,4,3,4,2,0
2020,7,3,978,100,4,878,219.5,1,2,4,2,0
2020,2,13,1225.12,470,11,755.12,68.64727273,1,0,4,2,0
2020,12,15,1476,1476,6,0,0,1,0,4,2,0
2020,4,24,0,0,6,0,0,1,0,4,2,0
2020,7,24,1517.26,44,4.28,1473.26,344.2196262,1,1,4,2,1
2020,8,22,1035.84,500,6,535.84,89.30666667,5,0,4,2,0
2020,3,1,466.96,20,4.16,446.96,107.4423077,1,0,4,2,1
2020,12,10,2146.5,200,11,1946.5,176.9545455,5,0,4,2,0
2020,11,4,449,20,4,429,107.25,1,0,4,1,0
2020,4,24,1036.68,100,4.25,936.68,220.3952941,5,0,4,1,0
2020,4,16,1178,125,4,1053,263.25,4,1,4,2,0
2020,2,1,1036.68,100,4.25,936.68,220.3952941,4,0,4,1,0
2020,10,25,892.32,892.32,11,0,0,1,0,4,2,0
2020,4,10,1225.12,100,6,1125.12,187.52,4,0,4,1,0
2020,3,9,508.56,260,8,248.56,31.07,1,0,4,2,0
2020,3,6,966.16,100,6,866.16,144.36,5,1,4,2,0
2020,5,5,1178,1178,6,0,0,1,0,4,2,0
2020,3,6,504,252,8,252,31.5,1,6,4,1,0
2020,7,6,978,978,6,0,0,1,0,4,2,0
2020,10,3,1078,75,12,1003,83.58333333,4,0,4,2,0
2020,8,2,636.44,1,4.25,635.44,149.5152941,1,1,4,2,1
2020,6,3,539,1,3,538,179.3333333,1,1,4,2,1
2020,4,19,1427,100,3,1327,442.3333333,5,0,4,2,0
2020,7,16,1173.12,100,5.5,1073.12,195.1127273,4,0,4,2,0
2020,3,10,1403,75,8,1328,166,1,0,4,1,1
2020,2,12,879,879,7,0,0,1,0,4,1,0
2020,1,24,999,40,5.5,959,174.3636364,1,0,4,1,1
2020,6,16,0,0,2,0,0,1,0,4,1,0
2020,7,4,1381.12,175,6,1206.12,201.02,4,0,4,2,0
2020,1,13,518.34,518.34,12,0,0,1,1,4,2,0
2020,2,14,1328,100,11,1228,111.6363636,1,0,4,2,0
2020,11,2,523.23,523.23,8,0,0,1,5,4,1,0
2020,3,2,1485.12,71,5.5,1414.12,257.1127273,1,3,4,1,0
2020,10,9,1447.71,75,5.89,1372.71,233.057725,1,0,4,2,1
2020,10,23,1192.86,150,5.5,1042.86,189.6109091,1,0,4,2,0
2020,1,16,1328,175,6,1153,192.1666667,4,0,4,1,0
2020,8,22,599,60,5.5,539,98,5,3,4,1,0
2020,9,24,1201.32,400,4,801.32,200.33,4,4,4,1,0
2020,2,20,1677,250,5.5,1427,259.4545455,3,0,4,2,0
2020,1,16,523.23,523.23,8,0,0,1,0,4,1,0
2020,7,1,523.23,100,4,423.23,105.8075,5,0,4,2,0
2020,2,15,1233.71,75,17,1158.71,68.15941176,1,1,4,2,0
2020,4,3,1627,813,6,814,135.6666667,1,3,4,2,0
2020,1,13,1178,125,9,1053,117,4,2,4,2,0
2020,8,13,1192.86,100,12,1092.86,91.07166667,5,3,4,2,0
2020,2,12,520.79,173.6,4,347.19,86.7975,5,0,4,1,0
2020,6,20,1671.62,150,4,1521.62,380.405,1,0,4,2,1
2020,2,22,1083,75,5.5,1008,183.2727273,1,6,4,2,0
2020,11,18,394,100,3,294,98,4,1,4,1,0
2020,1,4,489,489,7,0,0,4,1,4,2,0
2020,2,2,1087,543.5,3,543.5,181.1666667,1,0,4,2,0
2020,11,8,2357.44,2357.44,6,0,0,1,0,4,2,0
2020,2,11,795.56,795.56,6,0,0,1,1,4,1,0
2020,7,4,249,249,6,0,0,1,1,4,1,0
2020,3,6,2358,300,6,2058,343,5,0,4,2,0
2020,11,18,469,50,5,419,83.8,3,1,4,1,0
2020,6,24,0,0,1,0,0,1,7,4,1,0
2020,9,22,153.77,153.77,111,0,0,1,6,4,1,0
2020,2,19,498,498,8,0,0,1,0,4,2,0
2020,9,17,1179,5,5.5,1174,213.4545455,1,1,4,1,1
2020,10,3,518.34,518.34,7,0,0,1,0,4,2,0
2020,11,14,962.76,75,5.5,887.76,161.4109091,3,0,4,1,0
2020,12,14,1485.12,100,5.5,1385.12,251.84,4,1,4,1,0
2020,6,14,2262,2262,6,0,0,1,0,4,1,0
2020,7,5,2262,2262,6,0,0,1,0,4,1,0
2020,4,9,1294.8,1294.8,6,0,0,1,0,4,1,0
2020,7,18,1035.84,1035.84,6,0,0,1,0,4,2,0
2020,3,15,514,5,8.5,509,59.88235294,5,0,4,1,0
2020,12,17,1271.99,75,6,1196.99,199.4983333,5,2,4,2,0
2020,1,14,1528,100,9,1428,158.6666667,4,4,4,1,0
2020,8,17,1666,300,9,1366,151.7777778,3,1,4,2,0
2020,6,7,1597,125,9,1472,163.5555556,4,0,4,2,0
2020,7,5,1175.93,1175.93,11,0,0,1,0,4,2,0
2020,1,3,2075,175,15,1900,126.6666667,4,1,4,1,0
2020,12,10,1279,75,6,1204,200.6666667,5,0,4,2,0
2020,11,23,426.93,150,23,276.93,12.04043478,1,1,4,1,0
2020,2,19,1704.8,125,9,1579.8,175.5333333,5,1,4,2,0
2020,3,4,1886,250,9,1636,181.7777778,4,1,4,2,0
2020,11,12,1425.51,1425.51,9,0,0,1,0,4,2,0
2020,8,20,1322.87,1322.87,4,0,0,3,1,9,2,0
2020,3,9,1378,175,4,1203,300.75,1,0,10,2,0
2020,12,16,899,100,10,799,79.9,1,0,10,2,0
2020,9,17,249,249,12,0,0,3,0,10,1,0
2020,1,20,1986,1000,9,986,109.5555556,4,0,10,2,0
2020,5,23,1535.73,55,6,1480.73,246.7883333,4,0,13,2,0
2020,5,16,1505.27,51,8,1454.27,181.78375,4,1,13,1,0
2020,4,3,1746,1746,2,0,0,5,5,13,2,0
2020,7,16,1553,100,2,1453,726.5,5,3,13,2,0
2020,6,23,545.28,545.28,4,0,0,3,1,13,1,0
2020,8,16,426.92,110,11.5,316.92,27.55826087,5,3,13,2,0
2020,5,10,978,978,8,0,0,1,0,14,2,0
2020,5,21,1336.44,1336.44,14.52,0,0,1,3,14,1,0
2020,12,1,520.79,520.79,6,0,0,1,0,14,2,0
2020,9,14,489,19,4,470,117.5,1,0,14,1,1
2020,12,21,1328,209,6,1119,186.5,4,0,14,2,0
2020,11,2,1528,100,9,1428,158.6666667,4,1,14,2,0
2020,1,10,594.29,200,6.5,394.29,60.66,5,0,14,1,0
2020,3,14,2340,250,6,2090,348.3333333,5,1,14,1,0
2020,8,25,1563.12,1563.12,4.5,0,0,1,2,14,2,0
2020,11,24,591.55,591.55,10,0,0,1,4,14,1,0
2020,1,19,2240.78,250,5.96,1990.78,334.0234899,4,0,14,1,0
2020,1,14,1796.08,200,7,1596.08,228.0114286,4,0,14,1,0
2020,9,13,2106,250,7,1856,265.1428571,5,5,14,1,0
2020,2,25,1976,225,7,1751,250.1428571,5,0,14,1,1
2020,6,7,1693.83,70,6.96,1623.83,233.308908,3,4,14,2,0
2020,9,19,1372,125,20,1247,62.35,3,5,14,2,0
2020,11,3,1754.73,150,23,1604.73,69.77086957,4,0,14,2,0
2020,3,19,1278,100,15,1178,78.53333333,4,0,14,1,0
2020,4,3,2026,300,14,1726,123.2857143,5,1,14,2,0
2020,1,1,0,0,29,0,0,3,0,14,2,0
2020,10,11,1706,100,8,1606,200.75,5,1,14,2,0
2020,10,24,1597,300,4,1297,324.25,4,1,14,1,0
2020,1,7,1597,125,4,1472,368,4,1,14,2,0
2020,5,18,1279,250,4,1029,257.25,5,1,14,1,0
2020,11,2,1803.45,300,9,1503.45,167.05,5,4,14,1,0
2020,7,11,1174.51,100,4,1074.51,268.6275,3,1,14,2,0
2020,10,20,2107.04,325,4,1782.04,445.51,3,4,14,1,0
2020,12,18,1491,200,9,1291,143.4444444,5,4,14,1,0
2020,4,9,969,150,1.25,819,655.2,4,4,14,1,0
2020,3,12,1874.08,150,20,1724.08,86.204,3,1,14,2,0
2020,1,14,2020,250,9,1770,196.6666667,5,1,14,2,0
2020,1,10,724,5,8,719,89.875,4,3,14,1,0
2020,10,9,1273,50,8,1223,152.875,3,0,14,1,0
2020,2,10,1874.08,300,4,1574.08,393.52,5,4,14,1,0
2020,9,9,1503,175,4,1328,332,3,1,14,2,0
2020,10,21,1248,50,8.75,1198,136.9142857,3,1,14,2,0
2020,7,17,1598.85,1598.85,6,0,0,1,0,15,2,0
2020,8,6,1677,75,11,1602,145.6363636,1,0,15,1,0
2020,7,17,1691.04,175,2.75,1516.04,551.2872727,1,0,15,2,0
2020,11,9,1090.08,1090.08,11,0,0,1,1,15,2,0
2020,9,20,820.54,100,4,720.54,180.135,1,0,15,1,0
2020,11,9,1317.03,50,5.5,1267.03,230.3690909,3,0,15,1,0
2020,1,23,640.93,1,4.28,639.93,149.5163551,1,0,15,2,1
2020,1,24,1577,100,5.5,1477,268.5454545,5,0,15,1,0
2020,3,23,1793.32,100,4,1693.32,423.33,1,1,15,2,0
2020,6,11,529.34,529.34,4,0,0,5,1,15,2,0
2020,9,1,429,19,4,410,102.5,5,1,15,1,0
2020,4,15,439,439,4,0,0,1,0,15,1,0
2020,3,11,924.42,115,21,809.42,38.54380952,4,0,15,1,0
2020,3,10,1278,100,4,1178,294.5,5,0,15,2,0
2020,2,19,1776,325,4,1451,362.75,4,0,15,1,0
2020,9,21,1128,125,4,1003,250.75,1,0,15,1,0
2020,2,21,1677,150,11,1527,138.8181818,3,4,15,1,0
2020,10,5,1430.92,100,11,1330.92,120.9927273,1,3,15,1,0
2020,1,19,1958.39,400,5.5,1558.39,283.3436364,5,0,15,1,0
2020,8,1,800.83,75,21,725.83,34.56333333,1,0,15,2,1
2020,2,19,489,150,12,339,28.25,4,0,15,1,0
2020,2,22,1221.06,100,5.5,1121.06,203.8290909,3,0,15,1,0
2020,3,12,1777,150,9,1627,180.7777778,1,1,15,2,0
2020,5,21,1616,150,4,1466,366.5,1,0,15,1,1
2020,7,9,1348,100,9,1248,138.6666667,4,0,15,1,0
2020,8,17,1148,100,6,1048,174.6666667,4,1,15,1,0
2020,3,21,404,404,10,0,0,1,1,15,2,0
2020,1,17,1242.71,100,6.5,1142.71,175.8015385,3,3,15,2,0
2020,7,14,1242.71,100,6.5,1142.71,175.8015385,4,0,15,2,0
2020,8,23,1876,1876,9.5,0,0,1,3,15,2,0
2020,4,20,1528,100,9,1428,158.6666667,5,5,15,1,0
2020,10,15,1597,125,9,1472,163.5555556,5,1,15,2,0
2020,8,12,531.44,531.44,6,0,0,1,3,15,1,0
2020,1,24,1348,100,9,1248,138.6666667,4,1,15,1,0
2020,3,18,2026,150,9,1876,208.4444444,4,0,15,2,0
2020,11,13,2021.3,100,6.5,1921.3,295.5846154,4,1,15,1,0
2020,5,24,1846,175,14,1671,119.3571429,3,0,15,2,0
2020,3,21,952.94,100,6,852.94,142.1566667,4,0,15,1,0
2020,5,8,1452.47,300,5.96,1152.47,193.3674497,5,4,15,1,0
2020,10,21,1822.08,300,6,1522.08,253.68,5,0,15,2,0
2020,7,2,899,250,6,649,108.1666667,4,1,15,2,0
2020,1,13,1701.69,150,8.25,1551.69,188.0836364,4,3,15,1,0
2020,1,5,874,20,6,854,142.3333333,1,1,15,2,0
2020,11,23,1123,150,10,973,97.3,5,0,15,2,0
2020,4,20,594.29,594.29,5.96,0,0,1,0,15,2,0
2020,6,12,1323,150,6,1173,195.5,3,0,15,1,1
2020,4,6,2225,250,6,1975,329.1666667,5,0,15,1,0
2020,12,12,2314,583.96,6,1730.04,288.34,4,1,15,2,0
2020,12,8,1621,100,6,1521,253.5,4,0,15,1,0
2020,11,9,2055.04,175,14,1880.04,134.2885714,1,1,15,2,0
2020,4,13,1821,200,9,1621,180.1111111,4,0,15,1,0
2020,2,12,1575.04,300,6.97,1275.04,182.9325681,4,0,15,2,0
2020,12,20,1701.69,70,6.95,1631.69,234.7755396,1,0,15,1,0
2020,3,22,1210.04,100,6.96,1110.04,159.4885057,4,1,15,1,0
2020,3,18,1278,44,7,1234,176.2857143,5,0,15,2,0
2020,8,16,1272,1272,10,0,0,1,1,15,2,0
2020,4,11,1278,664,7,614,87.71428571,4,1,15,1,0
2020,4,16,874,19,7,855,122.1428571,1,3,15,1,0
2020,12,24,249,249,12,0,0,3,2,15,2,0
2020,4,22,1846,150,8,1696,212,3,1,15,2,0
2020,1,7,1248,30,8,1218,152.25,5,1,15,2,0
2020,8,9,1528,100,8,1428,178.5,3,1,15,2,0
2020,11,22,1447,125,4,1322,330.5,3,0,15,1,0
2020,9,10,1459.21,150,7.95,1309.21,164.6805031,3,1,15,2,1
2020,2,24,2275,2275,4.5,0,0,3,2,15,1,0
2020,2,3,1646,150,4,1496,374,4,1,15,2,0
2020,8,8,1148,30,8,1118,139.75,3,1,15,2,0
2020,4,20,1048,100,5,948,189.6,4,1,15,2,0
2020,1,1,499,249.5,8,249.5,31.1875,4,3,15,2,0
2020,6,22,1755.82,75,8,1680.82,210.1025,3,1,15,2,1
2020,4,23,671.83,100,18,571.83,31.76833333,4,1,15,1,0
2020,10,21,824,75,4,749,187.25,4,3,15,1,0
2020,3,25,1431.07,70,8,1361.07,170.13375,4,1,15,1,0
2020,2,8,1700.61,150,23,1550.61,67.41782609,5,0,15,1,0
2020,6,25,594.29,25,8,569.29,71.16125,5,4,15,1,0
2020,9,19,899,100,10,799,79.9,5,3,15,2,0
2020,4,11,1472,125,18,1347,74.83333333,4,1,15,1,0
2020,12,11,499,499,8,0,0,3,1,15,1,0
2020,5,3,999,75,4,924,231,4,2,15,1,0
2020,10,14,1248,125,4,1123,280.75,3,1,15,1,0
2020,9,25,394,394,6,0,0,3,3,15,2,0
2020,11,6,879,5,8,874,109.25,4,2,15,2,0
2020,9,8,510.14,5,4,505.14,126.285,4,3,15,1,0
2020,1,1,852.43,125,21,727.43,34.63952381,3,1,15,1,0
2020,7,10,1473,100,23,1373,59.69565217,3,1,15,2,0
2020,4,25,1148,100,4.37,1048,239.8169336,4,1,15,1,0
2020,5,22,574.08,574.08,8,0,0,3,3,15,1,0
2020,3,1,1553,50,8,1503,187.875,4,3,15,1,0
2020,5,15,1722,1722,4,0,0,3,1,15,1,0
2020,9,20,1497,125,4.37,1372,313.9588101,4,1,15,2,0
2020,1,19,1153,30,8,1123,140.375,4,1,15,1,0
2020,11,5,1503,150,6,1353,225.5,5,3,15,2,0
2020,12,10,1864.07,250,2,1614.07,807.035,5,4,15,1,0
2020,12,12,1248,125,2.18,1123,515.1376147,3,4,15,2,0
2020,5,4,2133.04,200,4,1933.04,483.26,5,1,15,2,0
2020,5,6,644,20,8,624,78,5,1,15,2,0
2020,1,21,1497,125,6.56,1372,209.1463415,5,1,15,2,0
2020,2,24,499,19,8.75,480,54.85714286,4,0,15,1,0
2020,1,5,1579.79,51,8,1528.79,191.09875,5,6,15,2,0
2020,12,22,1248,100,8.75,1148,131.2,5,2,15,1,0
2020,8,11,2020,200,2,1820,910,4,0,15,1,0
2020,4,2,1152.32,275,5.5,877.32,159.5127273,5,1,16,2,0
2020,8,7,1108,58,5.5,1050,190.9090909,1,0,16,1,0
2020,11,15,1975,400,1.37,1575,1149.635036,5,4,16,1,0
2020,11,5,1427,713.5,6,713.5,118.9166667,5,0,16,1,0
2020,2,10,489,244.5,8,244.5,30.5625,5,0,16,1,0
2020,2,17,598,598,10.5,0,0,1,0,16,1,0
2020,3,6,489,489,10,0,0,1,1,16,2,0
2020,4,3,978,978,6,0,0,1,0,16,1,0
2020,2,6,2075,2075,6,0,0,1,3,16,2,0
2020,7,10,1173.12,150,5.5,1023.12,186.0218182,4,0,16,2,0
2020,5,4,1128,175,5.5,953,173.2727273,3,0,16,1,0
2020,5,2,508.56,310.96,6,197.6,32.93333333,1,1,16,1,0
2020,7,13,373.43,373.43,11,0,0,1,0,16,2,0
2020,1,2,1776,225,5,1551,310.2,4,0,16,2,0
2020,10,17,1107,100,4,1007,251.75,4,0,16,1,1
2020,9,23,464.39,464.39,10,0,0,1,0,16,1,0
2020,8,21,1203,75,6,1128,188,4,0,16,1,0
2020,12,24,489,244.5,6,244.5,40.75,1,0,16,1,0
2020,4,5,589.27,100,21,489.27,23.29857143,1,0,16,2,0
2020,1,18,1383.44,44,4.33,1339.44,309.3394919,1,0,16,1,1
2020,5,2,1227,100,17,1127,66.29411765,1,0,16,1,1
2020,9,5,1476.95,100,11,1376.95,125.1772727,1,1,16,2,0
2020,9,21,1327,100,12,1227,102.25,5,0,16,1,0
2020,3,13,1627,150,6,1477,246.1666667,4,0,16,2,0
2020,8,20,1260.03,64,5.96,1196.03,200.6761745,1,0,16,1,1
2020,9,15,1248.12,75,17,1173.12,69.00705882,3,0,16,2,0
2020,1,6,1699.22,250,6,1449.22,241.5366667,4,0,16,1,0
2020,12,16,1627,1627,6,0,0,1,1,16,2,0
2020,11,8,1473.28,67,2,1406.28,703.14,1,0,16,1,0
2020,10,6,1459.28,125,17,1334.28,78.48705882,1,0,16,2,0
2020,9,19,620.23,620.23,7,0,0,1,1,16,1,0
2020,10,14,489,20,4,469,117.25,1,1,16,2,1
2020,5,16,1744.08,300,5.5,1444.08,262.56,5,1,16,1,0
2020,9,22,2216.62,2216.62,6,0,0,1,0,16,1,0
2020,3,22,508.56,508.56,8,0,0,1,0,16,2,0
2020,5,22,934,75,14,859,61.35714286,1,1,16,2,0
2020,9,5,539,269.5,6,269.5,44.91666667,1,7,16,1,0
2020,4,4,1148,1148,9,0,0,1,0,16,2,0
2020,12,21,1746,80,6,1666,277.6666667,4,0,16,2,0
2020,11,22,702.54,5,6.5,697.54,107.3138462,4,4,16,1,0
2020,2,2,1248,30,6,1218,203,4,0,16,1,0
2020,1,17,1248,250,3,998,332.6666667,5,6,16,1,0
2020,10,15,1995,175,15,1820,121.3333333,3,0,16,1,0
2020,9,19,1646,250,15,1396,93.06666667,1,1,16,2,0
2020,6,13,1497,200,15,1297,86.46666667,5,0,16,1,0
2020,3,19,1919.84,300,6,1619.84,269.9733333,5,2,16,2,0
2020,9,7,1378,175,4.75,1203,253.2631579,4,0,16,1,0
2020,1,22,1296.84,50,6.5,1246.84,191.8215385,1,3,16,2,0
2020,7,9,2111.85,150,14,1961.85,140.1321429,1,0,16,1,0
2020,11,11,1248,275,6,973,162.1666667,5,0,16,1,0
2020,11,15,414.29,50,19,364.29,19.17315789,4,0,16,1,0
2020,4,23,499,50,13.5,449,33.25925926,3,3,16,1,0
2020,12,15,539,50,6,489,81.5,1,1,16,2,0
2020,12,24,249,249,12,0,0,1,0,16,2,0
2020,1,23,1919.84,300,6.25,1619.84,259.1744,3,0,16,2,0
2020,2,13,1328,100,15,1228,81.86666667,3,8,16,1,0
2020,10,12,1700.81,150,9,1550.81,172.3122222,4,0,16,1,0
2020,3,14,1432.25,100,4.5,1332.25,296.0555556,4,1,16,1,0
2020,10,7,662.33,29,6,633.33,105.555,3,7,16,1,0
2020,2,14,1821,300,6,1521,253.5,5,1,16,2,0
2020,8,25,439,439,6,0,0,1,1,16,2,0
2020,5,8,499,75,6,424,70.66666667,4,6,16,2,0
2020,4,12,2820.52,250,18.5,2570.52,138.947027,3,0,16,2,1
2020,11,12,1148,100,10,1048,104.8,1,1,16,2,0
2020,7,6,1148,100,5,1048,209.6,4,3,16,1,0
2020,12,9,1503,100,9.5,1403,147.6842105,1,1,16,2,0
2020,12,20,499,499,10,0,0,1,0,16,2,0
2020,7,11,1727,150,14,1577,112.6428571,5,0,16,1,0
2020,2,4,702.54,19,5.96,683.54,114.6879195,3,1,16,1,0
2020,3,16,1821,325,6,1496,249.3333333,5,0,16,2,0
2020,1,24,719,20,6,699,116.5,4,3,16,2,0
2020,12,16,1976,150,9,1826,202.8888889,4,1,16,2,0
2020,11,12,1796.08,100,7,1696.08,242.2971429,3,1,16,2,0
2020,1,9,1588.08,200,7,1388.08,198.2971429,3,3,16,2,0
2020,12,11,1123,44,7,1079,154.1428571,3,3,16,2,0
2020,7,18,1029,250,7,779,111.2857143,4,0,16,2,0
2020,6,6,874,20,7,854,122,1,3,16,2,0
2020,12,13,1930.26,300,14,1630.26,116.4471429,5,1,16,1,0
2020,7,25,1589.12,275,8,1314.12,164.265,5,1,16,1,0
2020,4,12,1435.62,175,4,1260.62,315.155,3,0,16,1,0
2020,12,22,1330.16,25,8,1305.16,163.145,3,0,16,2,1
2020,1,11,1728.75,1728.75,9,0,0,3,2,16,1,0
2020,8,5,1696,250,14,1446,103.2857143,4,4,16,2,0
2020,11,18,499,499,8,0,0,3,7,16,1,0
2020,9,25,1397,75,8,1322,165.25,4,1,16,1,0
2020,9,8,799,250,8,549,68.625,5,2,16,2,0
2020,4,24,702.54,19,8,683.54,85.4425,3,0,16,1,0
2020,6,9,1328,100,8,1228,153.5,3,1,16,1,0
2020,12,3,0.01,0.01,0,0,0,3,3,16,1,0
2020,1,25,1148,275,4,873,218.25,5,3,16,1,0
2020,10,12,514,514,10.5,0,0,3,3,16,2,0
2020,12,1,1521,250,7.5,1271,169.4666667,3,8,16,1,0
2020,2,13,1403,100,18,1303,72.38888889,5,1,16,2,0
2020,7,9,1832.87,150,18,1682.87,93.49277778,5,1,16,1,0
2020,11,19,1023,150,10,873,87.3,5,1,16,1,0
2020,1,23,878,30,8,848,106,5,1,16,2,0
2020,2,13,1232.17,175,14,1057.17,75.51214286,3,0,16,1,0
2020,4,15,1084.63,200,7,884.63,126.3757143,4,3,16,1,0
2020,1,3,881.68,100,20,781.68,39.084,4,7,16,1,0
2020,6,23,438.6,75,26,363.6,13.98461538,3,1,16,2,0
2020,8,20,499,499,8,0,0,3,5,16,2,0
2020,4,17,236.33,236.33,16,0,0,3,1,16,1,0
2020,3,25,999,75,2,924,462,4,5,16,1,0
2020,5,8,1248,30,8,1218,152.25,4,1,16,1,0
2020,2,25,1601.79,100,4,1501.79,375.4475,3,1,16,2,0
2020,3,20,879,50,8,829,103.625,3,4,16,2,0
2020,5,13,1962.66,125,23,1837.66,79.89826087,3,3,16,2,0
2020,9,24,426.93,426.93,11.5,0,0,3,2,16,2,0
2020,1,18,1497,125,10,1372,137.2,5,6,16,2,0
2020,11,4,552,50,8,502,62.75,5,2,16,1,0
2020,5,8,1473,100,2,1373,686.5,5,7,16,1,0
2020,5,11,1407.12,100,4,1307.12,326.78,3,7,16,1,0
2020,11,16,1224,100,2,1124,562,5,2,16,1,0
2020,3,12,1248,175,2.18,1073,492.2018349,5,1,16,1,0
2020,4,16,1995,200,2.18,1795,823.3944954,5,3,16,1,0
2020,1,24,1802,901,4,901,225.25,5,3,16,1,0
2020,3,7,1248,100,4.37,1148,262.7002288,3,6,16,2,0
2020,12,18,1248,100,4.37,1148,262.7002288,5,1,16,1,0
2020,5,2,1248,50,8.75,1198,136.9142857,3,1,16,2,0
2020,1,6,527,263.5,5.25,263.5,50.19047619,5,3,16,1,0
2020,1,6,1791,500,8,1291,161.375,5,3,16,2,0
2020,9,10,499,75,4.38,424,96.80365297,4,0,16,1,0
2020,5,6,1802,125,2,1677,838.5,5,0,16,2,0
2020,6,23,1073,100,1.25,973,778.4,4,4,16,2,0
2020,1,7,1054,100,2.62,954,364.1221374,3,2,16,1,0
2020,3,7,2175,400,5.5,1775,322.7272727,3,0,17,2,0
2020,2,5,551.05,459.03,28.89,92.02,3.185185185,1,6,17,2,0
2020,1,9,1838.19,100,5.86,1738.19,296.6194539,1,0,17,2,1
2020,1,21,2175,2175,6,0,0,1,0,17,1,0
2020,1,4,1464.44,1464.44,11,0,0,1,0,17,1,0
2020,12,20,429,429,10,0,0,5,1,17,1,0
2020,8,2,634.94,634.94,15,0,0,1,1,17,2,0
2020,4,3,2021.39,829.89,1.48,1191.5,805.0675676,4,0,17,1,0
2020,7,11,1099.07,1099.07,6,0,0,1,0,17,1,0
2020,1,19,398.31,398.31,8,0,0,1,0,17,2,0
2020,6,14,1128,175,2.75,953,346.5454545,5,0,17,1,0
2020,6,8,1437.56,100,5.5,1337.56,243.1927273,3,1,17,2,0
2020,5,22,1215.42,125,5.5,1090.42,198.2581818,3,0,17,1,0
2020,12,24,489,489,8,0,0,4,0,17,2,0
2020,4,16,394,394,7,0,0,1,0,17,2,0
2020,3,1,1108,150,9,958,106.4444444,5,0,17,1,0
2020,7,1,589.27,589.27,14,0,0,1,0,17,1,0
2020,4,14,1017.12,1017.12,6,0,0,4,0,17,2,0
2020,10,14,508.56,508.56,8,0,0,1,6,17,2,0
2020,3,23,1814.27,300,11,1514.27,137.6609091,1,1,17,2,0
2020,5,7,1427,200,11,1227,111.5454545,1,1,17,2,0
2020,10,11,1098,44,4,1054,263.5,1,0,17,2,1
2020,5,17,1275.19,100,11,1175.19,106.8354545,4,0,17,1,0
2020,5,13,978,100,8.5,878,103.2941176,3,0,17,2,0
2020,7,16,518.34,259.17,8,259.17,32.39625,4,1,17,2,0
2020,11,12,849,100,4,749,187.25,3,1,17,2,0
2020,4,24,1956,1956,6,0,0,1,0,17,1,0
2020,9,2,1699.22,300,5.5,1399.22,254.4036364,4,4,17,2,0
2020,3,7,1179,5,2.75,1174,426.9090909,4,6,17,1,0
2020,2,7,1353,75,10,1278,127.8,1,3,17,1,0
2020,8,5,879,879,6,0,0,1,0,17,2,0
2020,7,22,489,244.5,8,244.5,30.5625,1,6,17,2,0
2020,6,17,2003.04,200,5.5,1803.04,327.8254545,1,0,17,2,0
2020,7,10,489,489,9,0,0,1,7,17,1,0
2020,3,6,529.34,100,4,429.34,107.335,5,1,17,2,0
